Month,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1225489,-,-,-,40.53,-74.58,-5,18,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,Degrees,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
January,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Relative Humidity,Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,6,30,21,218,33,9,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,7,30,93,181,137,11,90.99,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,8,30,113,0,113,12,83.26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,9,30,238,191,340,12,78.63,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,10,30,287,189,406,12,68.82,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,11,30,132,0,132,12,64.68,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,12,30,59,0,59,12,61.79,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,13,30,11,0,11,13,64.16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,14,30,152,1,153,13,70.1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,15,30,98,0,98,13,76.19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,16,30,58,249,95,13,81.92,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,17,30,0,0,0,13,91.6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,18,30,0,0,0,13,94.73,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,19,30,0,0,0,12,97.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,20,30,0,0,0,11,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,21,30,0,0,0,9,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,22,30,0,0,0,9,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,13,23,30,0,0,0,8,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,0,30,0,0,0,7,96.05,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,1,30,0,0,0,6,94.04,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,2,30,0,0,0,5,96.91,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,3,30,0,0,0,5,94.77,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,4,30,0,0,0,4,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,5,30,0,0,0,4,98.73,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,6,30,19,247,33,4,91.17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,7,30,54,648,209,4,79.52,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,8,30,70,808,395,3,61.16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,9,30,78,885,549,2,50.5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,10,30,79,934,655,2,45.27,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,11,30,81,945,700,1,38.07,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,12,30,81,937,682,1,34.39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,13,30,76,914,604,0,33.39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,14,30,70,858,470,0,30.67,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,15,30,58,751,297,0,32.59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,16,30,36,513,109,3,46.06,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,17,30,0,0,0,1,42.82,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,18,30,0,0,0,1,44.39,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,19,30,0,0,0,1,47.28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,20,30,0,0,0,1,50.37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,21,30,0,0,0,1,58.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,22,30,0,0,0,1,62.04,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,14,23,30,0,0,0,1,71.74,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,0,30,0,0,0,1,71.69,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,1,30,0,0,0,1,76.11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,2,30,0,0,0,1,75.43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,3,30,0,0,0,1,81.13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,4,30,0,0,0,1,82.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,5,30,0,0,0,1,85.06,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,6,30,17,270,31,2,82.19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,7,30,50,655,205,3,71.94,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,8,30,67,805,388,3,56.94,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,9,30,78,877,540,3,47.41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,10,30,81,920,645,4,45.13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,11,30,84,931,689,4,42.7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,12,30,84,924,672,4,40.27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,13,30,77,904,594,4,38.19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,14,30,70,848,462,4,41.52,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,15,30,58,740,290,5,45.17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,16,30,35,500,104,6,61.91,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,17,30,0,0,0,7,77.76,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,18,30,0,0,0,7,78.35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,19,30,0,0,0,7,85.76,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,20,30,0,0,0,7,99.28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,21,30,0,0,0,8,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,22,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,15,23,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,0,30,0,0,0,6,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,1,30,0,0,0,6,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,2,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,3,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,4,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,5,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,6,30,18,128,24,8,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,7,30,70,460,176,9,91.45,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,8,30,105,600,341,10,79.74,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,9,30,131,668,480,10,64.92,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,10,30,131,741,581,10,61.69,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,11,30,297,233,447,11,57.6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,12,30,133,754,609,12,57.39,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,13,30,205,456,463,13,56.73,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,14,30,127,606,404,13,59.16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,15,30,97,483,247,14,65.06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,16,30,48,249,81,14,75.92,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,17,30,0,0,0,14,85.9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,18,30,0,0,0,14,91.43,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,19,30,0,0,0,14,92.15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,20,30,0,0,0,14,92.79,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,21,30,0,0,0,14,99.31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,22,30,0,0,0,14,99.34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,16,23,30,0,0,0,14,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,0,30,0,0,0,14,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,1,30,0,0,0,14,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,2,30,0,0,0,13,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,3,30,0,0,0,13,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,4,30,0,0,0,11,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,5,30,0,0,0,11,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,6,30,16,101,21,13,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,7,30,64,473,172,14,95.71,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,8,30,155,250,252,15,90.07,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,9,30,229,119,292,16,73.41,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,10,30,277,197,396,15,58.45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,11,30,113,799,625,14,52.79,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,12,30,290,118,364,14,49.31,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,13,30,228,39,250,14,52.32,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,14,30,172,344,328,14,53.67,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,15,30,86,507,240,15,59.21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,16,30,45,239,75,16,76.21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,17,30,0,0,0,16,83.02,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,18,30,0,0,0,15,87.08,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,19,30,0,0,0,15,87.01,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,20,30,0,0,0,15,92.81,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,21,30,0,0,0,15,98.97,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,22,30,0,0,0,15,99.31,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,17,23,30,0,0,0,15,99.65,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,0,30,0,0,0,15,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,1,30,0,0,0,15,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,2,30,0,0,0,14,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,3,30,0,0,0,14,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,4,30,0,0,0,13,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,5,30,0,0,0,13,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,6,30,15,141,20,15,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,7,30,55,530,174,16,94.92,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,8,30,74,706,346,16,81.7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,9,30,84,795,493,17,71.31,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,10,30,84,856,597,16,60.84,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,11,30,87,873,642,15,53.84,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,12,30,88,866,625,15,49.02,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,13,30,97,800,543,15,47.93,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,14,30,89,727,414,14,50.54,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,15,30,73,589,249,15,54.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,16,30,40,300,77,15,64.65,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,17,30,0,0,0,16,75.78,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,18,30,0,0,0,17,83.26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,19,30,0,0,0,17,91.08,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,20,30,0,0,0,17,98.88,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,21,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,22,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,18,23,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,0,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,1,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,2,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,3,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,4,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,5,30,0,0,0,16,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,6,30,15,0,15,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,7,30,73,375,156,17,93.13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,8,30,105,557,318,17,76.66,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,9,30,124,656,458,17,62.99,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,10,30,104,782,569,17,59.3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,11,30,104,810,615,17,55.74,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,12,30,259,47,288,17,51.78,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,13,30,249,148,331,16,49.8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,14,30,84,732,407,15,46.28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,15,30,66,613,246,14,48.46,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,16,30,35,347,76,15,60.82,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,17,30,0,0,0,13,65.72,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,18,30,0,0,0,11,62.66,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,19,30,0,0,0,10,62.4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,20,30,0,0,0,10,65.21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,21,30,0,0,0,10,69.88,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,22,30,0,0,0,10,70.95,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,19,23,30,0,0,0,11,77.29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,0,30,0,0,0,11,79.29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,1,30,0,0,0,11,85.96,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,2,30,0,0,0,11,86.79,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,3,30,0,0,0,12,87.83,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,4,30,0,0,0,12,94.94,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,5,30,0,0,0,12,95.66,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,6,30,13,0,13,12,89.98,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,7,30,75,292,138,12,80.78,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,8,30,151,224,236,13,76.07,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,9,30,219,218,329,14,72.71,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,10,30,233,393,465,15,72.47,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,11,30,278,284,456,16,76.01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,12,30,261,53,294,17,79.32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,13,30,82,0,82,17,77.06,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,14,30,171,35,187,18,83.68,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,15,30,105,386,217,18,84.87,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,16,30,45,146,61,18,91.22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,17,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,18,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,19,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,20,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,21,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,22,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,20,23,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,0,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,1,30,0,0,0,16,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,2,30,0,0,0,15,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,3,30,0,0,0,15,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,4,30,0,0,0,15,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,5,30,0,0,0,15,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,6,30,13,137,17,16,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,7,30,48,565,168,17,99.3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,8,30,100,0,100,18,91.48,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,9,30,82,0,82,18,82.19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,10,30,266,107,329,18,77.57,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,11,30,245,30,264,18,71.77,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,12,30,255,47,284,18,66.03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,13,30,83,814,524,17,68.73,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,14,30,74,753,399,17,68.09,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,15,30,58,641,240,17,72.12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,16,30,31,364,71,18,89.24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,17,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,18,30,0,0,0,18,100,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,19,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,20,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,21,30,0,0,0,17,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,22,30,0,0,0,16,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,21,23,30,0,0,0,15,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,0,30,0,0,0,11,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,1,30,0,0,0,9,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,2,30,0,0,0,7,99.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,3,30,0,0,0,6,90.77,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,4,30,0,0,0,6,94.6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,5,30,0,0,0,5,92.66,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,6,30,1,0,1,5,89.79,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,7,30,16,0,16,5,87.57,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,8,30,33,0,33,5,82.04,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,9,30,41,0,41,5,76.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,10,30,238,40,261,5,71.71,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,11,30,136,0,136,4,66.38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,12,30,89,0,89,4,69.83,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,10,22,13,30,50,0,50,4,68.91,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
